text_id,emotion
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5105,sadness
5105,sadness
5105,sadness
5105,guilt
5105,sadness
5105,sadness
5105,sadness
5105,guilt
5105,sadness
5105,sadness
4821,joy
4821,joy
4821,joy
4821,pride
4821,joy
4821,joy
4821,joy
4821,joy
4821,joy
4821,joy
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52004,joy
52004,joy
52004,guilt
52004,joy
52004,joy
52004,relief
52004,joy
52004,joy
52004,joy
52004,joy
51946,sadness
51946,sadness
51946,guilt
51946,sadness
51946,sadness
51946,shame
51946,guilt
51946,guilt
51946,sadness
51946,sadness
51801,joy
51801,joy
51801,joy
51801,joy
51801,joy
51801,pride
51801,joy
51801,joy
51801,joy
51801,joy
51598,pride
51598,joy
51598,pride
51598,pride
51598,joy
51598,joy
51598,pride
51598,pride
51598,pride
51598,pride
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
61094,guilt
61094,sadness
61094,sadness
61094,fear
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,guilt
61094,surprise
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
52859,joy
52859,joy
52859,joy
52859,joy
52859,trust
52859,trust
52859,joy
52859,joy
52859,joy
52859,guilt
52827,shame
52827,shame
52827,shame
52827,shame
52827,guilt
52827,shame
52827,shame
52827,sadness
52827,shame
52827,guilt
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
52784,joy
51577,sadness
51577,boredom
51577,sadness
51577,sadness
51577,sadness
51577,sadness
51577,sadness
51577,sadness
51577,sadness
51577,sadness
52627,fear
52627,sadness
52627,fear
52627,sadness
52627,sadness
52627,guilt
52627,sadness
52627,guilt
52627,sadness
52627,fear
52598,joy
52598,sadness
52598,sadness
52598,sadness
52598,joy
52598,joy
52598,sadness
52598,joy
52598,joy
52598,guilt
52579,surprise
52579,sadness
52579,sadness
52579,surprise
52579,surprise
52579,joy
52579,surprise
52579,guilt
52579,sadness
52579,surprise
52534,joy
52534,guilt
52534,boredom
52534,surprise
52534,joy
52534,sadness
52534,joy
52534,surprise
52534,joy
52534,surprise
52458,relief
52458,relief
52458,relief
52458,sadness
52458,joy
52458,guilt
52458,relief
52458,relief
52458,relief
52458,relief
52441,sadness
52441,sadness
52441,sadness
52441,sadness
52441,sadness
52441,sadness
52441,surprise
52441,guilt
52441,sadness
52441,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52378,guilt
52378,shame
52378,shame
52378,guilt
52378,shame
52378,guilt
52378,guilt
52378,guilt
52378,guilt
52378,guilt
51287,joy
51287,joy
51287,joy
51287,pride
51287,pride
51287,joy
51287,pride
51287,joy
51287,pride
51287,joy
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
31145,guilt
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
6968,sadness
6968,fear
6968,sadness
6968,fear
6968,guilt
6968,sadness
6968,sadness
6968,guilt
6968,anger
6968,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6808,joy
6808,joy
6808,joy
6808,joy
6808,joy
6808,joy
6808,surprise
6808,joy
6808,surprise
6808,surprise
6729,joy
6729,sadness
6729,relief
6729,sadness
6729,sadness
6729,sadness
6729,sadness
6729,joy
6729,guilt
6729,guilt
6716,joy
6716,sadness
6716,guilt
6716,joy
6716,sadness
6716,sadness
6716,sadness
6716,sadness
6716,sadness
6716,sadness
6423,guilt
6423,joy
6423,joy
6423,sadness
6423,trust
6423,guilt
6423,sadness
6423,sadness
6423,joy
6423,surprise
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
6320,guilt
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,pride
