text_id,emotion
5609,fear
5609,fear
5639,disgust
5639,disgust
5639,anger
5639,anger
5639,disgust
5639,anger
5639,anger
5639,sadness
5639,disgust
5639,fear
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5642,sadness
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5684,anger
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5524,sadness
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5700,anger
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5109,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
5105,sadness
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
4821,pride
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52312,anger
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
52004,joy
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51946,sadness
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51801,pride
51598,pride
51598,pride
51598,pride
51598,pride
51598,pride
51598,pride
51598,joy
51598,pride
51598,joy
51598,pride
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
52338,anger
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61094,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
61021,sadness
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52859,pride
52827,relief
52827,relief
52827,sadness
52827,sadness
52827,relief
52827,sadness
52827,relief
52827,sadness
52827,sadness
52827,sadness
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
52784,relief
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
51577,value mismatch
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52627,sadness
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52598,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52579,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52534,joy
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52458,sadness
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52441,joy
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52428,sadness
52378,anger
52378,anger
52378,anger
52378,fear
52378,anger
52378,anger
52378,sadness
52378,anger
52378,fear
52378,fear
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
51287,joy
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
31145,sadness
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
7200,fear
6968,sadness
6968,anger
6968,sadness
6968,sadness
6968,sadness
6968,sadness
6968,sadness
6968,sadness
6968,sadness
6968,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6879,sadness
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6808,relief
6729,joy
6729,joy
6729,joy
6729,joy
6729,joy
6729,joy
6729,joy
6729,joy
6729,pride
6729,joy
6716,value mismatch
6716,value mismatch
6716,joy
6716,joy
6716,value mismatch
6716,value mismatch
6716,joy
6716,value mismatch
6716,joy
6716,value mismatch
6423,value mismatch
6423,value mismatch
6423,relief
6423,relief
6423,relief
6423,relief
6423,relief
6423,relief
6423,value mismatch
6423,relief
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
6320,sadness
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
31207,joy
